Id,R,Name,Team,Year,Pv,Mv,Fm,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,last_name,first_initial,merge_key
5919,C,Tchaouna,Lazio,2024,1,6.0,6.0,33.0,2096.0,4.0,2.7410695469006896,3.0,2.286348751746118,44.0,22.0,4.0,0.0,F M S,Salernitana,4.0,2.7410695469006896,6.495509563945234,2.617133552208543,Tchaouna,L,Tchaouna
6218,C,Oristanio,Venezia,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
6634,C,Tete Morente,Lecce,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
22,C,De Roon,Atalanta,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
526,C,Duncan,Venezia,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
795,C,El Shaarawy,Roma,2024,0,0.0,0.0,33.0,1732.0,3.0,2.4553019870072603,4.0,2.535477615892887,40.0,20.0,2.0,0.0,D F M S,Roma,3.0,2.4553019870072603,8.6091322414577,5.056028000079095,El Shaarawy,S,El Shaarawy
827,C,Locatelli,Juventus,2024,0,0.0,0.0,36.0,3023.0,1.0,1.1890530409291389,4.0,1.748154795728624,25.0,26.0,6.0,0.0,M S,Juventus,1.0,1.1890530409291389,13.120755590498447,11.252381660044191,Locatelli,M,Locatelli
1933,C,Mandragora,Fiorentina,2024,1,5.5,5.5,33.0,1563.0,3.0,3.8466990552842617,3.0,1.4808170050382614,30.0,13.0,5.0,0.0,M S,Fiorentina,3.0,3.8466990552842617,4.725248294882476,2.650852335616946,Mandragora,R,Mandragora
1976,C,Mazzitelli,Como,2024,0,0.0,0.0,29.0,2229.0,5.0,2.2706282678991556,0.0,1.240358730778098,49.0,12.0,4.0,1.0,M S,Frosinone,5.0,2.2706282678991556,8.944092478603125,6.5332458689808846,Mazzitelli,L,Mazzitelli
4522,C,Amrabat,Fiorentina,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
4686,C,Fofana Y.,Milan,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5453,C,Ricci S.,Torino,2024,1,6.0,5.5,,,,,,,,,,,,,,,,,,,
5823,C,Baldanzi,Roma,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6481,C,Payero,Udinese,2024,1,5.0,5.0,29.0,1796.0,2.0,1.4152702372521162,2.0,1.6361295226961374,38.0,14.0,6.0,1.0,M S,Udinese,2.0,1.4152702372521162,5.5864887572824955,3.486677371431142,Payero,M,Payero
6645,C,Marchwinski,Lecce,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6804,C,Richardson,Fiorentina,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
181,C,Vecino,Lazio,2024,1,6.0,6.0,31.0,1100.0,6.0,4.235215881839395,1.0,0.4754638131707907,33.0,7.0,8.0,0.0,M S,Lazio,6.0,4.235215881839395,8.142204336822033,5.13212438300252,Vecino,M,Vecino
468,C,Paredes,Roma,2024,0,0.0,0.0,34.0,2680.0,3.0,3.0285770436748862,5.0,2.5797851774841547,32.0,27.0,15.0,1.0,M S,Roma,0.0,0.744680586270988,12.670357435941696,11.149565836414697,Paredes,L,Paredes
1978,C,Sensi,Monza,2024,0,0.0,0.0,4.0,34.0,0.0,0.0774952322244644,1.0,0.177813708782196,2.0,3.0,0.0,0.0,S,Inter,0.0,0.0774952322244644,0.2826309353113174,0.1410882957279682,Sensi,S,Sensi
2818,C,Bennacer,Milan,2024,1,6.5,6.5,20.0,1158.0,2.0,1.850306496024132,2.0,2.435472975485027,12.0,17.0,2.0,0.0,M S,AC Milan,1.0,1.0890076607465744,8.583248920738697,5.898235939443111,Bennacer,I,Bennacer
4342,C,Duda,Verona,2024,1,7.5,8.0,32.0,2505.0,1.0,2.166810128837824,4.0,3.7828885642811656,23.0,54.0,10.0,2.0,M S,Verona,1.0,1.4055112935602665,6.363787721842527,4.314336875453591,Duda,O,Duda
4459,C,Rovella,Lazio,2024,1,5.5,5.5,23.0,1328.0,0.0,0.5673309545964003,2.0,0.3831647876650095,5.0,10.0,6.0,0.0,M S,Lazio,0.0,0.5673309545964003,4.864365924149752,4.15737172588706,Rovella,N,Rovella
4973,C,Mckennie,Juventus,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5007,C,Ilic,Torino,2024,1,6.5,6.5,31.0,2097.0,3.0,2.571698747575283,2.0,5.4198929220438,27.0,47.0,3.0,0.0,M S,Torino,3.0,2.571698747575283,7.87908730097115,4.572807356715202,Ilic,I,Ilic
5492,C,Tessmann,Venezia,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5507,C,Busio,Venezia,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6061,C,Oudin,Lecce,2024,0,0.0,0.0,31.0,1839.0,3.0,1.3559500183910131,2.0,5.604622139595449,34.0,58.0,3.0,0.0,F M S,Lecce,3.0,1.3559500183910131,7.771999806165695,4.81767800450325,Oudin,R,Oudin
6252,C,Folorunsho,Napoli,2024,0,0.0,0.0,34.0,2827.0,5.0,4.301565490663052,1.0,1.3998309317976236,47.0,18.0,5.0,0.0,F M S,Verona,5.0,4.301565490663052,6.740188028663397,2.493741159327328,Folorunsho,M,Folorunsho
6459,C,Karlsson,Bologna,2024,0,0.0,0.0,7.0,344.0,0.0,0.4770841570571065,0.0,0.1498148646205663,6.0,5.0,0.0,0.0,M S,Bologna,0.0,0.4770841570571065,0.6357683734968305,0.1441399790346622,Karlsson,J,Karlsson
170,C,Badelj,Genoa,2024,1,7.0,7.0,33.0,2588.0,1.0,1.3331176647916436,3.0,0.9685387210920452,21.0,18.0,6.0,0.0,M S,Genoa,1.0,1.3331176647916436,5.30420212354511,4.21149130910635,Badelj,M,Badelj
440,C,Viola,Cagliari,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2172,C,Barak,Fiorentina,2024,0,0.0,0.0,21.0,784.0,2.0,2.33964005112648,3.0,3.230741411447525,20.0,15.0,2.0,0.0,F M S,Fiorentina,2.0,2.33964005112648,7.536964239552617,3.2750527299940586,Barak,A,Barak
2274,C,Valoti,Monza,2024,0,0.0,0.0,27.0,1535.0,3.0,3.3089673230424523,1.0,1.6931221056729555,31.0,24.0,7.0,0.0,F M S,SPAL 2013,3.0,3.3089673230424523,6.938954499550164,4.094058285467327,Valoti,M,Valoti
4423,C,Hernani,Parma,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
4965,C,Marin,Cagliari,2024,1,6.5,6.5,30.0,1815.0,0.0,1.0083023044280708,3.0,3.3114207424223423,35.0,33.0,3.0,0.0,M S,Empoli,0.0,1.0083023044280708,5.588325290009379,4.377111053094268,Marin,R,Marin
6592,C,Forson O.,Monza,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6684,C,Ekkelenkamp,Udinese,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6815,C,Fadera,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
801,C,Gagliardini,Monza,2024,1,5.5,5.5,33.0,2392.0,1.0,4.718925521709025,2.0,1.4507102305069566,36.0,20.0,5.0,0.0,D M S,Monza,1.0,4.718925521709025,12.74323767144233,10.012927846051753,Gagliardini,R,Gagliardini
4404,C,Thorsby,Genoa,2024,1,6.0,6.0,24.0,1127.0,2.0,2.0728363944217563,2.0,1.581761445850134,13.0,9.0,2.0,0.0,M S,Genoa,2.0,2.0728363944217563,2.8514922419562936,0.8016927363350987,Thorsby,M,Thorsby
4658,C,Ikone',Fiorentina,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
4662,C,Weah,Juventus,2024,0,0.0,0.0,30.0,1245.0,0.0,1.8570021530613303,1.0,0.8826393820345402,12.0,13.0,5.0,0.0,D S,Juventus,0.0,1.8570021530613303,6.292055152356625,4.092949433252215,Weah,T,Weah
4890,C,Tameze,Torino,2024,1,6.0,5.5,29.0,2171.0,0.0,0.4694110434502363,2.0,2.187949159182608,9.0,19.0,6.0,1.0,D M S,Torino,0.0,0.4694110434502363,8.490508006885648,7.367256930097938,Tameze,A,Tameze
4892,C,Saelemaekers,Milan,2024,1,5.5,5.5,30.0,1909.0,4.0,2.824991188943386,2.0,3.0194268077611923,29.0,44.0,4.0,1.0,F M S,Bologna,4.0,2.824991188943386,8.58481384627521,4.7481407187879086,Saelemaekers,A,Saelemaekers
4992,C,Gyasi,Empoli,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
5319,C,Sohm,Parma,2024,1,6.5,6.5,1.0,78.0,0.0,0.4825944304466247,0.0,0.0,3.0,0.0,0.0,0.0,M,Parma Calcio 1913,0.0,0.4825944304466247,0.4825944304466247,0.0,Sohm,S,Sohm
5423,C,Bove,Roma,2024,0,0.0,0.0,31.0,1766.0,0.0,1.5188872143626213,2.0,0.919532866217196,19.0,16.0,2.0,0.0,M S,Roma,0.0,1.5188872143626213,8.768603987060487,6.591720283031464,Bove,E,Bove
5425,C,Urbanski,Bologna,2024,0,0.0,0.0,22.0,911.0,0.0,1.4756384547799826,1.0,0.9181818217039108,17.0,16.0,3.0,0.0,F M S,Bologna,0.0,1.4756384547799826,5.409994894638658,3.9538381304591894,Urbanski,K,Urbanski
5504,C,Coulibaly L.,Lecce,2024,0,0.0,0.0,28.0,2096.0,0.0,0.4365227520465851,1.0,0.973370311781764,13.0,11.0,5.0,0.0,M S,Salernitana,0.0,0.4365227520465851,5.651856973767281,5.296831698156893,Coulibaly,L,Coulibaly L.
5719,C,Asllani,Inter,2024,0,0.0,0.0,23.0,746.0,1.0,0.6922403955832124,2.0,1.3165023643523457,15.0,8.0,1.0,0.0,M S,Inter,1.0,0.6922403955832124,6.1372614447027445,5.025871854275465,Asllani,K,Asllani
5875,C,Adli,Milan,2024,0,0.0,0.0,24.0,1435.0,1.0,0.1724660396575927,2.0,1.649123763665557,4.0,22.0,3.0,0.0,M S,AC Milan,1.0,0.1724660396575927,8.18585869949311,7.408783662132919,Adli,Y,Adli
5880,C,Ciurria,Monza,2024,0,0.0,0.0,22.0,1606.0,0.0,1.475392802618444,1.0,3.146348964422941,28.0,31.0,2.0,0.0,D F M S,Monza,0.0,1.475392802618444,7.059582455083728,3.7341069895774126,Ciurria,P,Ciurria
6394,C,Ramadani,Lecce,2024,0,0.0,0.0,34.0,2989.0,1.0,1.12616962287575,0.0,0.8014742638915777,31.0,16.0,13.0,0.0,M,Lecce,1.0,1.12616962287575,7.142113093286753,5.900680987164378,Ramadani,Y,Ramadani
6458,C,Serdar,Verona,2024,1,5.5,5.5,25.0,1661.0,0.0,1.060647669248283,2.0,1.1698606880381703,22.0,17.0,7.0,0.0,M S,Verona,0.0,1.060647669248283,3.126561622135341,1.5272986348718405,Serdar,S,Serdar
6629,C,Dele-Bashiru,Lazio,2024,1,7.0,7.0,,,,,,,,,,,,,,,,,,,
6640,C,Felici,Cagliari,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6680,C,Karlstrom,Udinese,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
1871,C,Deiola,Cagliari,2024,1,6.0,5.5,27.0,1611.0,1.0,2.924027793109417,0.0,0.9824435133486986,25.0,10.0,7.0,0.0,M S,Cagliari,1.0,2.924027793109417,4.589740971103311,2.5830027107149363,Deiola,A,Deiola
2117,C,Kastanos,Verona,2024,1,6.5,6.5,26.0,1504.0,3.0,2.4107249891385436,3.0,2.1585450284183025,30.0,28.0,5.0,0.0,D M S,Salernitana,3.0,2.4107249891385436,5.4913522163406014,2.433546317741275,Kastanos,G,Kastanos
4498,C,Henderson L.,Empoli,2024,1,6.5,6.5,,,,,,,,,,,,,,,,,,,
4711,C,Kostic,Juventus,2024,0,0.0,0.0,29.0,1876.0,0.0,0.7081119995564222,4.0,6.123868856579065,21.0,40.0,2.0,0.0,D S,Juventus,0.0,0.7081119995564222,8.757608419284225,6.036460127681494,Kostic,F,Kostic
4947,C,Brescianini,Atalanta,2024,0,0.0,0.0,36.0,2324.0,4.0,2.032998721115291,2.0,2.1246125996112823,31.0,22.0,1.0,0.0,D F M S,Frosinone,4.0,2.032998721115291,7.01019527669996,3.680753684602678,Brescianini,M,Brescianini
5290,C,Estevez,Parma,2024,1,5.5,5.0,,,,,,,,,,,,,,,,,,,
5295,C,Musah,Milan,2024,1,6.5,7.5,30.0,1439.0,0.0,0.6486980924382806,2.0,1.5079145263880491,14.0,14.0,5.0,0.0,D M S,AC Milan,0.0,0.6486980924382806,5.727942459285259,3.954697690904141,Musah,Y,Musah
5485,C,Bjarkason,Venezia,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5813,C,Miretti,Juventus,2024,0,0.0,0.0,25.0,1118.0,1.0,1.325026299804449,1.0,1.4677876215428114,20.0,25.0,3.0,0.0,F M S,Juventus,1.0,1.325026299804449,4.88746052980423,2.944629279896617,Miretti,F,Miretti
6010,C,Fazzini,Empoli,2024,1,6.5,6.0,31.0,1213.0,1.0,1.0734277730807662,1.0,2.0790783083066344,23.0,24.0,6.0,0.0,M S,Empoli,1.0,1.0734277730807662,5.486825512722135,3.5779570806771517,Fazzini,J,Fazzini
6170,C,Gineitis,Torino,2024,0,0.0,0.0,14.0,522.0,0.0,0.6061288490891457,0.0,0.4122712407261133,9.0,8.0,2.0,0.0,M S,Torino,0.0,0.6061288490891457,2.425183964893222,2.0006659291684628,Gineitis,G,Gineitis
6222,C,Rafia,Lecce,2024,0,0.0,0.0,28.0,1234.0,1.0,0.6631547901779413,0.0,0.6085196658968925,16.0,15.0,4.0,0.0,M S,Lecce,1.0,0.6631547901779413,3.90921900421381,2.8361529326066375,Rafia,H,Rafia
6225,C,El Azzouzi,Bologna,2024,0,0.0,0.0,18.0,520.0,2.0,0.4724064394831657,2.0,0.9569269753992558,2.0,6.0,4.0,0.0,M S,Bologna,2.0,0.4724064394831657,2.4028254486620426,1.3159676501527429,El Azzouzi,O,El Azzouzi
6232,C,Makoumbou,Cagliari,2024,0,0.0,0.0,32.0,2715.0,1.0,0.622934453189373,0.0,1.2004082184284923,8.0,15.0,3.0,2.0,M,Cagliari,1.0,0.622934453189373,6.938698309473693,5.549611383117735,Makoumbou,A,Makoumbou
6424,C,Prati,Cagliari,2024,1,6.0,6.0,26.0,1978.0,1.0,2.1295204116031528,1.0,0.582101290114224,35.0,14.0,4.0,0.0,M S,Cagliari,1.0,2.1295204116031528,4.893152610398829,4.056498377583921,Prati,M,Prati
6633,C,Pierret,Lecce,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6676,C,Engelhardt,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
27,C,Grassi,Empoli,2024,0,0.0,0.0,27.0,1837.0,0.0,0.9090436110273004,1.0,0.8388190064579248,23.0,6.0,4.0,1.0,M S,Empoli,0.0,0.9090436110273004,4.838489793241024,4.473317813128233,Grassi,A,Grassi
333,C,Cataldi,Lazio,2024,0,0.0,0.0,28.0,1355.0,1.0,0.3127561341971159,0.0,0.9586758268997072,12.0,11.0,8.0,0.0,M S,Lazio,1.0,0.3127561341971159,4.39442494045943,3.7201632326468825,Cataldi,D,Cataldi
556,C,Baselli,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1987,C,Jankto,Cagliari,2024,0,0.0,0.0,18.0,900.0,1.0,1.4536809204146266,2.0,0.5478375209495425,12.0,6.0,0.0,0.0,M S,Cagliari,1.0,1.4536809204146266,3.1707892743870616,1.529730579815805,Jankto,J,Jankto
2008,C,Linetty,Torino,2024,1,6.0,6.0,28.0,1856.0,0.0,0.5407502222806215,0.0,1.1149951126426458,16.0,15.0,12.0,0.0,M S,Torino,0.0,0.5407502222806215,5.900664731860161,4.934686308726668,Linetty,K,Linetty
5457,C,Maleh,Empoli,2024,1,6.0,6.0,34.0,2639.0,0.0,0.9273026809096336,1.0,2.1609607758000493,18.0,34.0,11.0,0.0,M S,Empoli,0.0,0.9273026809096336,6.281802204437554,3.827223476953805,Maleh,Y,Maleh
5992,C,Bondo,Monza,2024,1,6.0,6.0,25.0,1456.0,1.0,1.0160550205036998,1.0,0.5501793222501874,17.0,7.0,9.0,0.0,M S,Monza,1.0,1.0160550205036998,5.249609800055623,3.849331934005022,Bondo,W,Bondo
6212,C,Zarraga,Udinese,2024,0,0.0,0.0,15.0,383.0,2.0,0.5558614768087864,0.0,0.0347695304080843,6.0,2.0,0.0,0.0,M S,Udinese,2.0,0.5558614768087864,0.976634681224823,0.8069032430648804,Zarraga,O,Zarraga
6402,C,Cajuste,Napoli,2024,0,0.0,0.0,26.0,986.0,0.0,1.4428469873964789,2.0,1.3371006846427915,16.0,15.0,7.0,0.0,M S,Napoli,0.0,1.4428469873964789,6.839327538385987,4.322914877906442,Cajuste,J,Cajuste
6562,C,Dani Silva,Verona,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6579,C,Mitrovic S.,Verona,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6656,C,Braunoder,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
666,C,Machin,Monza,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2161,C,Haas,Empoli,2024,0,0.0,0.0,1.0,90.0,0.0,0.0685825496912002,0.0,0.0,1.0,0.0,1.0,0.0,M,Empoli,0.0,0.0685825496912002,0.1952812671661377,0.1266987174749374,Haas,N,Haas
2357,C,Cyprien,Parma,2024,1,5.5,5.5,1.0,8.0,0.0,0.3532252907752991,0.0,0.0,1.0,0.0,0.0,0.0,S,Parma Calcio 1913,0.0,0.3532252907752991,0.3532252907752991,0.0,Cyprien,W,Cyprien
4870,C,Adopo,Cagliari,2024,1,6.0,6.0,10.0,84.0,0.0,0.2529441714286804,1.0,0.1038771420717239,1.0,2.0,0.0,0.0,S,Atalanta,0.0,0.2529441714286804,0.9938008151948452,0.8899236712604761,Adopo,N,Adopo
5298,C,Pobega,Milan,2024,0,0.0,0.0,11.0,298.0,0.0,0.3183460757136345,0.0,0.2567567229270935,5.0,1.0,0.0,0.0,D M S,AC Milan,0.0,0.3183460757136345,2.486055664718151,2.0224963948130608,Pobega,T,Pobega
5422,C,Zalewski,Roma,2024,1,6.0,6.0,22.0,976.0,0.0,1.1059876764193175,1.0,1.9128439761698248,16.0,17.0,1.0,1.0,D F S,Roma,0.0,1.1059876764193175,5.136600196361542,3.116694536060095,Zalewski,N,Zalewski
5516,C,Bianco,Fiorentina,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
5879,C,Vignato S.,Monza,2024,1,5.0,5.0,10.0,332.0,1.0,1.6053274646401403,0.0,0.1686290772631764,7.0,4.0,2.0,0.0,M S,Monza,1.0,1.6053274646401403,2.085781052708626,0.4161661900579929,Vignato,S,Vignato S.
5998,C,Zerbin,Napoli,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6020,C,Ellertsson,Venezia,2024,1,6.5,7.5,,,,,,,,,,,,,,,,,,,
6024,C,Sulemana I.,Atalanta,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6054,C,Moro N.,Bologna,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6674,C,Andersen M.k.,Venezia,2024,1,6.5,9.5,,,,,,,,,,,,,,,,,,,
434,C,Jajalo,Venezia,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
4349,C,Nicolussi Caviglia,Juventus,2024,0,0.0,0.0,8.0,263.0,0.0,0.1111021563410759,1.0,0.3564958497881889,3.0,8.0,1.0,0.0,M S,Juventus,0.0,0.1111021563410759,1.0787366107106209,0.9936075806617736,Nicolussi Caviglia,H,Nicolussi Caviglia
5286,C,Akpa Akpro,Lazio,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5421,C,Camara D.,Parma,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
5486,C,Crnigoj,Venezia,2024,1,6.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Venezia,0.0,0.0,0.0,0.0,Crnigoj,D,Crnigoj
5725,C,Kone B.,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5798,C,Bohinen,Genoa,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5873,C,Listkowski,Lecce,2024,0,0.0,0.0,1.0,7.0,0.0,0.0119695411995053,0.0,0.0,1.0,0.0,0.0,0.0,S,Lecce,0.0,0.0119695411995053,0.0,0.0,Listkowski,M,Listkowski
6009,C,Degli Innocenti,Empoli,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6162,C,Abildgaard,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6190,C,Pisilli,Roma,2024,0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Roma,0.0,0.0,0.0,0.0,Pisilli,N,Pisilli
6191,C,Belahyane,Verona,2024,1,6.5,6.0,2.0,88.0,0.0,0.0283172782510519,0.0,0.0,1.0,0.0,0.0,0.0,M S,Verona,0.0,0.0283172782510519,0.864464646205306,0.8361473679542542,Belahyane,R,Belahyane
6203,C,Belardinelli,Empoli,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6233,C,Lella,Venezia,2024,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Venezia,0.0,0.0,0.0,0.0,Lella,N,Lella
6410,C,Kaba,Lecce,2024,0,0.0,0.0,23.0,1375.0,0.0,1.486546249128878,0.0,0.8267533173784614,14.0,13.0,2.0,1.0,M S,Lecce,0.0,1.486546249128878,5.888079074211419,3.674834813922644,Kaba,M,Kaba
6524,C,Zeroli,Milan,2024,0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,AC Milan,0.0,0.0,0.0,0.0,Zeroli,K,Zeroli
6532,C,Buchanan T.,Inter,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6655,C,Bellemo,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6677,C,Adzic,Juventus,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6678,C,Liberali,Milan,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6683,C,Doumbia I.,Venezia,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2764,A,Martinez L.,Inter,2024,1,5.0,5.0,,,,,,,,,,,,,,,,,,,
2841,A,Vlahovic,Juventus,2024,0,0.0,0.0,33.0,2346.0,16.0,18.15998312085867,4.0,2.7414223439991474,110.0,29.0,6.0,1.0,F S,Juventus,14.0,15.114787809550762,15.924202740192412,3.548745024949312,Vlahovic,D,Vlahovic
4661,A,Osimhen,Napoli,2024,0,0.0,0.0,25.0,2015.0,15.0,17.077908156439662,3.0,3.6298218183219433,90.0,24.0,4.0,1.0,F S,Napoli,12.0,13.271414129063489,17.016105957329273,3.5706963166594505,Osimhen,V,Osimhen
309,A,Dybala,Roma,2024,1,6.5,6.5,28.0,2011.0,13.0,10.748245939612389,9.0,5.363411068916321,59.0,50.0,3.0,0.0,F M S,Roma,6.0,5.419154184870422,13.225863721221684,8.160132974386215,Dybala,P,Dybala
6675,A,Dovbyk,Roma,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
4871,A,Thuram,Inter,2024,1,7.5,13.5,35.0,2750.0,13.0,15.48910939320922,7.0,4.38146791793406,77.0,30.0,3.0,0.0,F S,Inter,13.0,15.48910939320922,25.697542982175943,8.535633765161037,Thuram,M,Thuram
5839,A,Kvaratskhelia,Napoli,2024,1,5.5,5.5,34.0,2774.0,11.0,12.988513953983784,6.0,6.76034078001976,129.0,63.0,8.0,0.0,F M S,Napoli,11.0,12.988513953983784,24.399165177717805,8.898299863561988,Kvaratskhelia,K,Kvaratskhelia
2137,A,Scamacca,Atalanta,2024,0,0.0,0.0,29.0,1445.0,12.0,8.273879911750555,6.0,3.805969566106796,60.0,33.0,1.0,0.0,F S,Atalanta,12.0,8.273879911750555,13.530910216271876,4.084158739075065,Scamacca,G,Scamacca
4730,A,Lookman,Atalanta,2024,0,0.0,0.0,31.0,1930.0,11.0,11.020978674292564,7.0,6.360278395935893,67.0,49.0,4.0,0.0,F M S,Atalanta,11.0,11.020978674292564,19.686111683025956,5.54826701618731,Lookman,A,Lookman
5800,A,Gudmundsson A.,Fiorentina,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
313,A,Morata,Milan,2024,1,6.5,9.0,,,,,,,,,,,,,,,,,,,
608,A,Zapata D.,Torino,2024,1,7.5,10.5,2.0,123.0,1.0,0.3791548311710357,0.0,0.1303568929433822,5.0,2.0,0.0,0.0,F,Atalanta,1.0,0.3791548311710357,0.5783742368221283,0.2708733379840851,Zapata,D,Zapata D.
608,A,Zapata D.,Torino,2024,1,7.5,10.5,35.0,2913.0,12.0,12.545442997477949,4.0,2.892749333754182,99.0,27.0,2.0,0.0,F S,Torino,12.0,12.545442997477949,15.877615801990032,5.823330918326974,Zapata,D,Zapata D.
4179,A,Gonzalez N.,Fiorentina,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
4510,A,Leao,Milan,2024,1,5.0,5.0,,,,,,,,,,,,,,,,,,,
6643,A,Dallinga,Bologna,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2097,A,Kean,Fiorentina,2024,1,5.5,5.5,19.0,646.0,0.0,2.7023022659122944,0.0,0.6390364356338978,16.0,5.0,2.0,0.0,F S,Juventus,0.0,2.7023022659122944,3.156016569584608,0.715679656714201,Kean,M,Kean
5995,A,De Ketelaere,Atalanta,2024,0,0.0,0.0,35.0,2064.0,10.0,7.576863840222359,8.0,7.673456937074661,45.0,49.0,1.0,0.0,F M S,Atalanta,9.0,6.815564997494221,17.62094940803945,7.474469909444451,De Ketelaere,C,De Ketelaere
6226,A,Castellanos,Lazio,2024,1,7.5,10.0,35.0,1650.0,4.0,6.691938574425876,3.0,1.9540263283997776,54.0,19.0,2.0,0.0,F S,Lazio,4.0,6.691938574425876,10.104372954927385,3.248108034953475,Castellanos,V,Castellanos
2002,A,Chiesa,Juventus,2024,0,0.0,0.0,33.0,2220.0,9.0,8.021589172072709,2.0,7.339922096580267,74.0,54.0,1.0,0.0,F M S,Juventus,8.0,7.260290336795151,18.357803158462048,6.64956908300519,Chiesa,F,Chiesa
5734,A,Soule',Roma,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6228,A,Retegui,Atalanta,2024,0,0.0,0.0,29.0,2235.0,7.0,7.062236865982413,2.0,0.9539305465295912,63.0,12.0,5.0,0.0,F S,Genoa,6.0,6.300938048399985,7.494548461399972,2.6804171930998564,Retegui,M,Retegui
2038,A,Pinamonti,Genoa,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
441,A,Belotti,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6435,A,Krstovic,Lecce,2024,0,0.0,0.0,35.0,2401.0,7.0,12.602945871651173,1.0,2.69566588755697,92.0,40.0,4.0,1.0,F S,Lecce,6.0,10.31904935836792,13.926026972942054,3.3291308879852295,Krstovic,N,Krstovic
2475,A,Sanchez,Udinese,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5079,A,Pohjanpalo,Venezia,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6556,A,Noslin,Lazio,2024,1,6.5,6.5,17.0,1368.0,5.0,3.635997879318893,4.0,1.871297030709684,36.0,26.0,2.0,0.0,F M,Verona,5.0,3.635997879318893,7.412537131458521,2.347518300637603,Noslin,T,Noslin
